Block Type,384-Well Block,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,E14,false,eq02440624,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,Y,Y,Y
111,E15,false,eq02440624,Powassan virus,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
112,E16,false,eq02440624,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.639,27.639,,,,,true,0.127,true,1,40,,,,,,1.210,0.984,N,N,N
113,E17,false,ALHT Deer_145.4,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,22.413,22.413,,,,,true,0.080,true,1,40,,,,,,1.324,0.924,N,N,N
114,E18,false,ALHT Deer_145.4,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.183,true,1,40,,,,,,0.000,0.000,Y,Y,N
115,E19,false,ALHT Deer_145.4,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.723,0.000,N,N,N
116,E20,false,ALHT Deer_145.4,B. mayonii,UNKNOWN,FAM,NFQ-MGB,17.824,17.824,,,,,true,0.040,true,1,40,,,,,,0.353,0.211,N,N,Y
117,E21,false,ALHT Deer_145.4,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
118,E22,false,ALHT Deer_145.4,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,Y,Y,Y
119,E23,false,ALHT Deer_145.4,Powassan virus,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,N,Y
120,E24,false,ALHT Deer_145.4,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.854,27.854,,,,,true,0.127,true,1,40,,,,,,1.197,0.974,N,N,N
121,F1,false,eq02440649,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.080,true,1,40,,,,,,0.000,0.000,N,Y,N
122,F2,false,eq02440649,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.183,true,1,40,,,,,,0.000,0.000,Y,Y,N
123,F3,false,eq02440649,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.246,0.000,N,N,N
124,F4,false,eq02440649,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
125,F5,false,eq02440649,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
126,F6,false,eq02440649,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,Y,Y,Y
127,F7,false,eq02440649,Powassan virus,UNKNOWN,FAM,NFQ-MGB,29.408,29.408,,,,,true,0.040,true,1,40,,,,,,1.039,0.869,N,N,Y
128,F8,false,eq02440649,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.855,27.855,,,,,true,0.127,true,1,40,,,,,,1.205,0.976,N,N,N
129,F9,false,ALHT Deer_141.3,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.080,true,1,40,,,,,,0.000,0.000,N,Y,N
130,F10,false,ALHT Deer_141.3,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.183,true,1,40,,,,,,0.000,0.000,Y,Y,N
131,F11,false,ALHT Deer_141.3,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.000,0.000,N,Y,N
132,F12,false,ALHT Deer_141.3,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,N,Y
133,F13,false,ALHT Deer_141.3,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
134,F14,false,ALHT Deer_141.3,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,Y,Y,Y
135,F15,false,ALHT Deer_141.3,Powassan virus,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
136,F16,false,ALHT Deer_141.3,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.853,27.853,,,,,true,0.127,true,1,40,,,,,,1.208,0.984,N,N,N
137,F17,false,4065,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.080,true,1,40,,,,,,0.000,0.000,N,N,N
138,F18,false,4065,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.183,true,1,40,,,,,,0.000,0.000,Y,Y,N
139,F19,false,4065,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.000,0.000,N,Y,N
140,F20,false,4065,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
141,F21,false,4065,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
142,F22,false,4065,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,Y,Y,Y
143,F23,false,4065,Powassan virus,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
144,F24,false,4065,Extraction Control,UNKNOWN,FAM,NFQ-MGB,28.181,28.181,,,,,true,0.127,true,1,40,,,,,,1.192,0.974,N,N,N
145,G1,false,eq02441467.4,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,33.128,33.128,,,,,true,0.080,true,1,40,,,,,,1.307,0.963,N,N,N
146,G2,false,eq02441467.4,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.183,true,1,40,,,,,,0.000,0.000,Y,Y,N
147,G3,false,eq02441467.4,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.000,0.000,N,Y,N
148,G4,false,eq02441467.4,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
149,G5,false,eq02441467.4,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
150,G6,false,eq02441467.4,E. muris,UNKNOWN,FAM,NFQ-MGB,27.772,27.772,,,,,true,0.040,true,1,40,,,,,,0.368,0.179,Y,N,Y
151,G7,false,eq02441467.4,Powassan virus,UNKNOWN,FAM,NFQ-MGB,16.953,16.953,,,,,true,0.040,true,1,40,,,,,,0.000,0.045,N,N,Y
152,G8,false,eq02441467.4,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.828,27.828,,,,,true,0.127,true,1,40,,,,,,1.206,0.983,N,N,N
153,G9,false,eq02440756,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,26.535,26.535,,,,,true,0.080,true,1,40,,,,,,1.339,0.966,N,N,N
154,G10,false,eq02440756,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.183,true,1,40,,,,,,0.000,0.000,Y,Y,N
155,G11,false,eq02440756,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.000,0.000,N,Y,N
156,G12,false,eq02440756,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
157,G13,false,eq02440756,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
158,G14,false,eq02440756,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,Y,Y,Y
159,G15,false,eq02440756,Powassan virus,UNKNOWN,FAM,NFQ-MGB,35.540,35.540,,,,,true,0.040,true,1,40,,,,,,0.447,0.063,N,N,Y
160,G16,false,eq02440756,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.842,27.842,,,,,true,0.127,true,1,40,,,,,,1.207,0.976,N,N,N
161,G17,false,ALHT Deer_125.1,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,29.226,29.226,,,,,true,0.080,true,1,40,,,,,,1.333,0.975,N,N,N
162,G18,false,ALHT Deer_125.1,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.183,true,1,40,,,,,,0.000,0.000,Y,Y,N
163,G19,false,ALHT Deer_125.1,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.202,0.000,N,Y,N
164,G20,false,ALHT Deer_125.1,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
165,G21,false,ALHT Deer_125.1,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
166,G22,false,ALHT Deer_125.1,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,Y,Y,Y
167,G23,false,ALHT Deer_125.1,Powassan virus,UNKNOWN,FAM,NFQ-MGB,31.277,31.277,,,,,true,0.040,true,1,40,,,,,,0.352,0.138,N,N,Y
168,G24,false,ALHT Deer_125.1,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.836,27.836,,,,,true,0.127,true,1,40,,,,,,1.200,0.978,N,N,N
169,H1,false,eq02440769,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,35.521,35.521,,,,,true,0.080,true,1,40,,,,,,1.156,0.937,N,N,N
170,H2,false,eq02440769,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.183,true,1,40,,,,,,0.000,0.000,Y,Y,N
171,H3,false,eq02440769,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.187,0.000,N,Y,N
172,H4,false,eq02440769,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,N,Y
173,H5,false,eq02440769,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
174,H6,false,eq02440769,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,Y,Y,Y
175,H7,false,eq02440769,Powassan virus,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,N,Y
176,H8,false,eq02440769,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.803,27.803,,,,,true,0.127,true,1,40,,,,,,1.204,0.973,N,N,N
177,H9,false,ALHT Deer_127,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.080,true,1,40,,,,,,0.000,0.000,N,Y,N
178,H10,false,ALHT Deer_127,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.183,true,1,40,,,,,,0.000,0.000,Y,Y,N
179,H11,false,ALHT Deer_127,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.000,0.000,N,Y,N
180,H12,false,ALHT Deer_127,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
181,H13,false,ALHT Deer_127,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
182,H14,false,ALHT Deer_127,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,Y,Y,Y
183,H15,false,ALHT Deer_127,Powassan virus,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,N,Y
184,H16,false,ALHT Deer_127,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.762,27.762,,,,,true,0.127,true,1,40,,,,,,1.206,0.976,N,N,N
185,H17,false,TB_90024117.1,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.080,true,1,40,,,,,,0.000,0.000,Y,Y,N
186,H18,false,TB_90024117.1,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.183,true,1,40,,,,,,0.000,0.000,Y,Y,N
187,H19,false,TB_90024117.1,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.000,0.000,N,Y,N
188,H20,false,TB_90024117.1,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,N,Y
189,H21,false,TB_90024117.1,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
190,H22,false,TB_90024117.1,E. muris,UNKNOWN,FAM,NFQ-MGB,33.000,33.000,,,,,true,0.040,true,1,40,,,,,,0.411,0.224,Y,N,Y
191,H23,false,TB_90024117.1,Powassan virus,UNKNOWN,FAM,NFQ-MGB,15.075,15.075,,,,,true,0.040,true,1,40,,,,,,0.469,0.210,N,N,Y
192,H24,false,TB_90024117.1,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.888,27.888,,,,,true,0.127,true,1,40,,,,,,1.197,0.977,N,N,N
193,I1,false,eq02440626,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.080,true,1,40,,,,,,0.000,0.000,N,Y,N
194,I2,false,eq02440626,B. microti,UNKNOWN,FAM,NFQ-MGB,38.591,38.591,,,,,true,0.183,true,1,40,,,,,,1.051,0.410,N,N,N
195,I3,false,eq02440626,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.000,0.000,N,Y,N
196,I4,false,eq02440626,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
197,I5,false,eq02440626,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
198,I6,false,eq02440626,E. muris,UNKNOWN,FAM,NFQ-MGB,18.041,18.041,,,,,true,0.040,true,1,40,,,,,,0.336,0.186,Y,N,Y
199,I7,false,eq02440626,Powassan virus,UNKNOWN,FAM,NFQ-MGB,35.703,35.703,,,,,true,0.040,true,1,40,,,,,,0.753,0.548,N,N,Y
200,I8,false,eq02440626,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.872,27.872,,,,,true,0.127,true,1,40,,,,,,1.200,0.982,N,N,N
201,I9,false,eq02440616.1,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.080,true,1,40,,,,,,0.449,0.000,Y,Y,N
202,I10,false,eq02440616.1,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.183,true,1,40,,,,,,0.000,0.000,Y,Y,N
203,I11,false,eq02440616.1,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.000,0.000,N,Y,N
204,I12,false,eq02440616.1,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
205,I13,false,eq02440616.1,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
206,I14,false,eq02440616.1,E. muris,UNKNOWN,FAM,NFQ-MGB,27.609,27.609,,,,,true,0.040,true,1,40,,,,,,0.380,0.145,Y,N,Y
207,I15,false,eq02440616.1,Powassan virus,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,N,Y
208,I16,false,eq02440616.1,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.879,27.879,,,,,true,0.127,true,1,40,,,,,,1.202,0.970,N,N,N
209,I17,false,ALHT Deer_125.2,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,35.600,35.600,,,,,true,0.080,true,1,40,,,,,,1.165,0.912,N,N,N
210,I18,false,ALHT Deer_125.2,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.183,true,1,40,,,,,,0.000,0.000,Y,Y,N
211,I19,false,ALHT Deer_125.2,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.399,0.000,N,Y,N
212,I20,false,ALHT Deer_125.2,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
213,I21,false,ALHT Deer_125.2,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
214,I22,false,ALHT Deer_125.2,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,Y,Y,Y
215,I23,false,ALHT Deer_125.2,Powassan virus,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.415,0.000,N,N,Y
216,I24,false,ALHT Deer_125.2,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.921,27.921,,,,,true,0.127,true,1,40,,,,,,1.202,0.954,N,N,N
217,J1,false,eq02440612,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.080,true,1,40,,,,,,0.000,0.000,N,Y,N
218,J2,false,eq02440612,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.183,true,1,40,,,,,,0.000,0.000,Y,Y,N
219,J3,false,eq02440612,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.000,0.000,N,Y,N
220,J4,false,eq02440612,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
221,J5,false,eq02440612,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
222,J6,false,eq02440612,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,Y,Y,Y
223,J7,false,eq02440612,Powassan virus,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
224,J8,false,eq02440612,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.931,27.931,,,,,true,0.127,true,1,40,,,,,,1.197,0.968,N,N,N
225,J9,false,ALHT Deer_140.1,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,29.426,29.426,,,,,true,0.080,true,1,40,,,,,,1.341,0.973,N,N,N
226,J10,false,ALHT Deer_140.1,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.183,true,1,40,,,,,,0.000,0.000,Y,Y,N
227,J11,false,ALHT Deer_140.1,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.000,0.000,N,N,N
228,J12,false,ALHT Deer_140.1,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
229,J13,false,ALHT Deer_140.1,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
230,J14,false,ALHT Deer_140.1,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,Y,Y,Y
231,J15,false,ALHT Deer_140.1,Powassan virus,UNKNOWN,FAM,NFQ-MGB,13.847,13.847,,,,,true,0.040,true,1,40,,,,,,0.522,0.137,N,N,Y
232,J16,false,ALHT Deer_140.1,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.712,27.712,,,,,true,0.127,true,1,40,,,,,,1.208,0.981,N,N,N
233,J17,false,TB_90024117.2,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.080,true,1,40,,,,,,0.000,0.000,N,Y,N
234,J18,false,TB_90024117.2,B. microti,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.183,true,1,40,,,,,,0.000,0.000,Y,Y,N
235,J19,false,TB_90024117.2,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.000,0.000,N,Y,N
236,J20,false,TB_90024117.2,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
237,J21,false,TB_90024117.2,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
238,J22,false,TB_90024117.2,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,Y,Y,Y
239,J23,false,TB_90024117.2,Powassan virus,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
240,J24,false,TB_90024117.2,Extraction Control,UNKNOWN,FAM,NFQ-MGB,27.780,27.780,,,,,true,0.127,true,1,40,,,,,,1.197,0.985,N,N,N
241,K1,false,eq02440776,A. phagocytophilum,UNKNOWN,FAM,NFQ-MGB,35.751,35.751,,,,,true,0.080,true,1,40,,,,,,1.149,0.926,N,N,N
242,K2,false,eq02440776,B. microti,UNKNOWN,FAM,NFQ-MGB,38.644,38.644,,,,,true,0.183,true,1,40,,,,,,1.033,0.346,N,N,N
243,K3,false,eq02440776,B. burgdorferi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.160,true,1,40,,,,,,0.772,0.000,N,N,N
244,K4,false,eq02440776,B. mayonii,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,N,Y,Y
245,K5,false,eq02440776,B. miyamotoi,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.105,true,1,40,,,,,,0.000,0.000,Y,Y,N
246,K6,false,eq02440776,E. muris,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,true,0.040,true,1,40,,,,,,0.000,0.000,Y,Y,Y
